0,21.96563,1
0.00017,19.47465,0.886596469
0.000336667,18.26,0.831298715
0.000503333,16.9125,0.769952876
0.00067,15.72352941,0.715824195
0.000836667,12.39902913,0.564474096
0.001003333,9.04351145,0.411711909
0.00117,8.25,0.375586769
0.001336667,8.168085106,0.371857539
0.001503333,8.007692308,0.364555549
0.00167,7.48,0.340532004
0.001836667,6.743478261,0.307001359
0.002003333,6.046820809,0.275285562
0.00217,5.584615385,0.254243351
0.002336667,5.121875,0.233176786
0.002503333,4.665517241,0.212400793
0.00267,4.511594203,0.205393344
0.002836667,4.511594203,0.205393344
0.003003333,4.511594203,0.205393344
0.00317,4.511594203,0.205393344
0.003336667,4.474038462,0.203683594
0.003503333,4.474038462,0.203683594
0.00367,4.474038462,0.203683594
0.003836667,4.474038462,0.203683594
0.004003333,4.665517241,0.212400793
0.00417,4.825628141,0.219689949
0.004336667,4.866666667,0.221558256
0.004503333,4.825628141,0.219689949
0.00467,4.908121827,0.22344553
0.004836667,4.866666667,0.221558256
0.005003333,4.744776119,0.216009107
0.00517,4.626470588,0.210623168
0.005336667,4.587804878,0.208862886
0.005503333,4.626470588,0.210623168
0.00567,4.665517241,0.212400793
0.005836667,4.665517241,0.212400793
0.006003333,4.626470588,0.210623168
0.00617,4.549514563,0.207119694
0.006336667,4.549514563,0.207119694
0.006503333,4.587804878,0.208862886
0.00667,4.665517241,0.212400793
0.006836667,4.704950495,0.214196019
0.007003333,4.704950495,0.214196019
0.00717,4.665517241,0.212400793
0.007336667,4.626470588,0.210623168
0.007503333,4.511594203,0.205393344
0.00767,4.511594203,0.205393344
0.007836667,4.511594203,0.205393344
0.008003333,4.587804878,0.208862886
0.00817,4.626470588,0.210623168
0.008336667,4.626470588,0.210623168
0.008503333,4.626470588,0.210623168
0.00867,4.587804878,0.208862886
0.008836667,4.549514563,0.207119694
0.009003333,4.549514563,0.207119694
0.00917,4.549514563,0.207119694
0.009336667,4.549514563,0.207119694
0.009503333,4.549514563,0.207119694
0.00967,4.549514563,0.207119694
0.009836667,4.587804878,0.208862886
0.010003333,4.587804878,0.208862886
0.01017,4.587804878,0.208862886
0.010336667,4.587804878,0.208862886
0.010503333,4.587804878,0.208862886
0.01067,4.587804878,0.208862886
0.010836667,4.549514563,0.207119694
0.011003333,4.511594203,0.205393344
0.01117,4.511594203,0.205393344
0.011336667,4.511594203,0.205393344
0.011503333,4.511594203,0.205393344
0.01167,4.549514563,0.207119694
0.011836667,4.549514563,0.207119694
0.012003333,4.511594203,0.205393344
0.01217,4.511594203,0.205393344
0.012336667,4.511594203,0.205393344
0.012503333,4.511594203,0.205393344
0.01267,4.511594203,0.205393344
0.012836667,4.511594203,0.205393344
0.013003333,4.511594203,0.205393344
0.01317,4.511594203,0.205393344
0.013336667,4.511594203,0.205393344
0.013503333,4.511594203,0.205393344
0.01367,4.511594203,0.205393344
0.013836667,4.511594203,0.205393344
0.014003333,4.511594203,0.205393344
0.01417,4.511594203,0.205393344
0.014336667,4.511594203,0.205393344
0.014503333,4.511594203,0.205393344
0.01467,4.511594203,0.205393344
0.014836667,4.511594203,0.205393344
0.015003333,4.511594203,0.205393344
0.01517,4.511594203,0.205393344
0.015336667,4.511594203,0.205393344
0.015503333,4.511594203,0.205393344
0.01567,4.511594203,0.205393344
0.015836667,4.511594203,0.205393344
0.016003333,4.511594203,0.205393344
0.01617,4.511594203,0.205393344
0.016336667,4.511594203,0.205393344
0.016503333,4.511594203,0.205393344
0.01667,4.511594203,0.205393344
0.016836667,4.511594203,0.205393344
0.017003333,4.511594203,0.205393344
